FECHA;PRODUCTO;TIPO CONTRATO;TIPO OPCION;EJERCICIO;ANTERIOR;PRIMERO;MINIMO;MAXIMO;ULTIMO;CONTRATOS;AJUSTE / PRIMA REF.;T. IMPLICITA;VAR %;IA;VAR. IA;TRADES
19-02-2021;GFG;GGAL022021;;;130,000000;130,000000;127,200000;131,150000;127,650000;1794;127,600000;45,3416;-1,846154;4469,000000;40,000000;396
19-02-2021;GFG;GGAL042021;;;137,950000;138,400000;135,500000;138,400000;135,500000;19;135,600000;37,5099;-1,703516;392,000000;8,000000;10
22-02-2021;GFG;GGAL022021;;;127,600000;126,000000;120,900000;126,000000;121,000000;2964;121,000000;72,2095;-5,172414;4507,000000;38,000000;614
22-02-2021;GFG;GGAL042021;;;135,600000;133,300000;128,500000;133,300000;129,450000;169;129,450000;42,6564;-4,535398;496,000000;104,000000;34
23-02-2021;GFG;GGAL022021;;;121,000000;120,000000;114,200000;120,000000;115,250000;2844;115,250000;144,2054;-4,752066;4257,000000;-250,000000;633
23-02-2021;GFG;GGAL042021;;;129,450000;126,000000;122,400000;126,200000;123,000000;443;123,100000;44,6697;-4,905369;793,000000;297,000000;79
24-02-2021;GFG;GGAL022021;;;115,250000;117,850000;115,650000;120,700000;118,800000;2242;118,800000;92,6396;3,080260;3915,000000;-342,000000;524
24-02-2021;GFG;GGAL042021;;;123,100000;124,100000;123,500000;129,000000;127,500000;204;127,000000;41,8066;3,168156;857,000000;64,000000;48
25-02-2021;GFG;GGAL022021;;;118,800000;119,000000;115,150000;120,950000;115,700000;3285;115,700000;94,8873;-2,609428;3801,000000;-114,000000;662
25-02-2021;GFG;GGAL042021;;;127,000000;128,950000;123,550000;129,500000;123,950000;605;123,950000;42,2545;-2,401575;1126,000000;269,000000;110
26-02-2021;GFG;GGAL022021;;;115,700000;115,300000;112,500000;116,300000;112,550000;2315;112,650000;;-2,636128;0,000000;-3801,000000;381
26-02-2021;GFG;GGAL042021;;;123,950000;123,000000;120,000000;123,000000;120,700000;566;120,700000;41,4016;-2,622025;1603,000000;477,000000;75
01-03-2021;GFG;GGAL042021;;;120,700000;123,000000;121,500000;124,000000;123,150000;1764;123,150000;41,4173;2,029826;2111,000000;2111,000000;387
02-03-2021;GFG;GGAL042021;;;123,150000;123,300000;121,100000;123,300000;122,350000;1649;122,300000;40,1297;-0,690215;2456,000000;345,000000;369
02-03-2021;GFG;GGAL062021;;;0,000000;129,300000;129,150000;129,850000;129,850000;53;129,800000;39,5933;0,000000;31,000000;31,000000;17
03-03-2021;GFG;GGAL042021;;;122,300000;122,900000;119,000000;122,900000;120,450000;1553;120,450000;45,3708;-1,512674;2656,000000;200,000000;346
03-03-2021;GFG;GGAL062021;;;129,800000;127,200000;127,200000;127,800000;127,800000;2;128,100000;42,9985;-1,309707;31,000000;0,000000;2
04-03-2021;GFG;GGAL042021;;;120,450000;120,000000;118,200000;122,950000;120,850000;3179;120,750000;41,2037;0,249066;3208,000000;552,000000;729
04-03-2021;GFG;GGAL062021;;;128,100000;128,000000;127,000000;128,200000;128,200000;57;128,200000;40,2160;0,078064;66,000000;35,000000;18
05-03-2021;GFG;GGAL042021;;;120,750000;120,000000;115,900000;122,450000;116,650000;2873;116,650000;40,0323;-3,395445;4070,000000;862,000000;644
05-03-2021;GFG;GGAL062021;;;128,200000;128,200000;125,400000;128,200000;127,000000;72;127,000000;48,5406;-0,936037;133,000000;67,000000;15
08-03-2021;GFG;GGAL042021;;;116,650000;116,650000;115,150000;118,000000;116,500000;1692;116,500000;43,3566;-0,128590;4231,000000;161,000000;385
08-03-2021;GFG;GGAL062021;;;127,000000;125,250000;123,000000;126,200000;125,000000;176;124,950000;44,8421;-1,614173;210,000000;77,000000;46
09-03-2021;GFG;GGAL042021;;;116,500000;116,600000;116,100000;117,900000;117,400000;1124;117,400000;40,1370;0,772532;4498,000000;267,000000;301
10-03-2021;GFG;GGAL042021;;;117,400000;118,000000;118,000000;121,700000;121,050000;2038;121,050000;37,9790;3,109029;4267,000000;-231,000000;440
10-03-2021;GFG;GGAL062021;;;125,850000;130,200000;127,600000;130,200000;128,450000;8;128,450000;38,2736;2,065952;209,000000;-1,000000;4
11-03-2021;GFG;GGAL042021;;;121,050000;125,500000;120,800000;125,500000;122,100000;1983;122,100000;35,4186;0,867410;4280,000000;13,000000;445
11-03-2021;GFG;GGAL062021;;;128,450000;129,850000;129,000000;130,450000;130,450000;47;130,450000;39,5329;1,557026;207,000000;-2,000000;12
12-03-2021;GFG;GGAL042021;;;122,100000;122,500000;120,550000;125,100000;124,150000;1895;124,150000;30,2829;1,678952;4204,000000;-76,000000;474
12-03-2021;GFG;GGAL062021;;;130,450000;130,450000;130,450000;132,900000;132,200000;82;132,200000;35,8798;1,341510;176,000000;-31,000000;20
15-03-2021;GFG;GGAL042021;;;124,150000;124,200000;124,000000;128,850000;128,000000;2060;128,100000;31,5588;3,181635;4148,000000;-56,000000;510
15-03-2021;GFG;GGAL062021;;;132,200000;135,000000;134,800000;136,600000;136,600000;20;136,600000;37,1025;3,328290;182,000000;6,000000;9
16-03-2021;GFG;GGAL042021;;;128,100000;129,000000;125,000000;130,000000;125,750000;1886;125,750000;37,4515;-1,834504;4178,000000;30,000000;490
16-03-2021;GFG;GGAL062021;;;136,600000;134,350000;134,000000;134,350000;134,350000;2;133,550000;38,2440;-2,232796;182,000000;0,000000;2
17-03-2021;GFG;GGAL042021;;;125,750000;124,300000;124,300000;127,300000;126,550000;3468;126,750000;43,3884;0,795229;5197,000000;1019,000000;630
17-03-2021;GFG;GGAL062021;;;133,550000;135,050000;134,900000;135,050000;134,900000;2;134,950000;41,8470;1,048297;182,000000;0,000000;2
18-03-2021;GFG;GGAL042021;;;126,750000;126,300000;123,200000;127,300000;123,950000;1802;123,950000;43,9364;-2,209073;5047,000000;-150,000000;452
18-03-2021;GFG;GGAL062021;;;134,950000;133,750000;131,000000;133,750000;131,000000;14;131,000000;39,1612;-2,927010;184,000000;2,000000;6
19-03-2021;GFG;GGAL042021;;;123,950000;123,300000;122,100000;125,450000;124,500000;1214;123,800000;37,3390;-0,121017;5133,000000;86,000000;323
19-03-2021;GFG;GGAL062021;;;131,000000;134,200000;134,200000;134,200000;134,200000;1;131,550000;38,3626;0,419847;185,000000;1,000000;1
22-03-2021;GFG;GGAL042021;;;123,800000;122,600000;121,500000;123,000000;122,450000;1414;122,450000;41,5068;-1,090468;5345,000000;212,000000;367
22-03-2021;GFG;GGAL062021;;;131,550000;130,000000;128,900000;130,700000;129,600000;177;129,600000;38,4456;-1,482326;181,000000;-4,000000;77
23-03-2021;GFG;GGAL042021;;;122,450000;122,700000;121,100000;123,750000;121,700000;1576;121,700000;42,4428;-0,612495;5334,000000;-11,000000;334
23-03-2021;GFG;GGAL062021;;;129,600000;131,100000;131,100000;131,100000;131,100000;1;129,150000;39,8580;-0,347222;181,000000;0,000000;1
25-03-2021;GFG;GGAL042021;;;121,700000;119,000000;116,000000;119,000000;116,700000;3707;116,700000;45,8588;-4,108463;6362,000000;1028,000000;680
25-03-2021;GFG;GGAL062021;;;129,150000;125,350000;123,650000;125,350000;124,000000;181;124,050000;41,7911;-3,948897;194,000000;13,000000;54
26-03-2021;GFG;GGAL042021;;;116,700000;117,500000;113,200000;117,850000;114,850000;1960;114,800000;44,0244;-1,628106;6052,000000;-310,000000;386
26-03-2021;GFG;GGAL062021;;;124,050000;122,050000;121,600000;122,050000;122,000000;60;122,150000;41,4208;-1,531640;224,000000;30,000000;23
29-03-2021;GFG;GGAL042021;;;114,800000;115,000000;112,250000;115,500000;113,100000;1828;113,100000;40,7366;-1,480836;5814,000000;-238,000000;466
29-03-2021;GFG;GGAL062021;;;122,150000;121,000000;121,000000;121,750000;121,750000;6;121,100000;42,7695;-0,859599;229,000000;5,000000;2
30-03-2021;GFG;GGAL042021;;;113,100000;114,000000;113,000000;116,700000;116,700000;1843;116,700000;41,2488;3,183024;0,000000;-5814,000000;410
30-03-2021;GFG;GGAL062021;;;121,100000;121,350000;121,000000;124,500000;124,500000;34;124,500000;41,3453;2,807597;0,000000;-229,000000;25
31-03-2021;GFG;GGAL042021;;;116,700000;117,000000;114,200000;117,500000;114,400000;1248;114,400000;32,7648;-1,970865;5368,000000;5368,000000;282
31-03-2021;GFG;GGAL062021;;;124,500000;125,000000;122,600000;125,000000;122,600000;38;122,700000;40,6860;-1,445783;262,000000;262,000000;14
05-04-2021;GFG;GGAL042021;;;114,400000;115,000000;114,500000;115,900000;115,700000;1116;115,500000;34,2844;0,961538;0,000000;-5368,000000;288
05-04-2021;GFG;GGAL062021;;;122,700000;122,500000;122,500000;123,300000;123,250000;14;123,250000;39,1135;0,448248;0,000000;-262,000000;7
06-04-2021;GFG;GGAL042021;;;115,500000;116,000000;116,000000;120,000000;120,000000;2136;119,800000;45,0956;3,722944;5009,000000;5009,000000;425
06-04-2021;GFG;GGAL062021;;;123,250000;127,000000;127,000000;127,100000;127,100000;2;127,100000;39,6749;3,123732;271,000000;271,000000;2
07-04-2021;GFG;GGAL042021;;;119,800000;120,200000;119,050000;121,150000;119,050000;1290;119,050000;32,6506;-0,626043;4716,000000;-293,000000;256
08-04-2021;GFG;GGAL042021;;;119,050000;119,200000;117,750000;119,200000;118,300000;2255;118,300000;35,8180;-0,629987;4392,000000;-324,000000;516
08-04-2021;GFG;GGAL062021;;;126,350000;126,800000;126,250000;126,800000;126,250000;2;126,300000;39,8745;-0,039573;271,000000;0,000000;2
09-04-2021;GFG;GGAL042021;;;118,300000;117,750000;115,800000;118,150000;115,800000;2317;116,050000;39,0497;-1,901944;4364,000000;-28,000000;436
09-04-2021;GFG;GGAL062021;;;126,300000;125,000000;123,900000;125,000000;124,000000;53;124,000000;41,1787;-1,821061;293,000000;22,000000;18
12-04-2021;GFG;GGAL042021;;;116,050000;119,500000;112,250000;119,500000;112,900000;2590;112,350000;39,5619;-3,188281;4743,000000;379,000000;498
12-04-2021;GFG;GGAL062021;;;124,000000;123,000000;119,400000;123,000000;119,800000;70;119,900000;40,6683;-3,306452;300,000000;7,000000;40
13-04-2021;GFG;GGAL042021;;;112,350000;112,500000;111,800000;113,400000;112,450000;1447;112,350000;39,9045;0,000000;4729,000000;-14,000000;290
13-04-2021;GFG;GGAL062021;;;119,900000;120,500000;120,000000;120,900000;120,700000;19;120,350000;42,6372;0,375313;315,000000;15,000000;6
14-04-2021;GFG;GGAL042021;;;112,350000;113,000000;111,850000;114,700000;111,850000;2157;111,850000;34,1566;-0,445038;4486,000000;-243,000000;366
14-04-2021;GFG;GGAL062021;;;120,350000;122,000000;120,000000;122,000000;120,000000;18;120,000000;42,1548;-0,290818;326,000000;11,000000;11
15-04-2021;GFG;GGAL042021;;;111,850000;112,500000;110,750000;112,500000;111,500000;1879;111,800000;46,5816;-0,044703;4583,000000;97,000000;365
15-04-2021;GFG;GGAL062021;;;120,000000;118,500000;118,100000;119,150000;118,500000;119;118,800000;39,8395;-1,000000;371,000000;45,000000;22
16-04-2021;GFG;GGAL042021;;;111,800000;111,100000;110,600000;113,350000;113,000000;2083;113,000000;46,9755;1,073345;4546,000000;-37,000000;360
16-04-2021;GFG;GGAL062021;;;118,800000;119,600000;119,200000;120,450000;120,450000;100;120,450000;41,4324;1,388889;419,000000;48,000000;19
19-04-2021;GFG;GGAL042021;;;113,000000;114,000000;113,150000;115,600000;113,250000;1196;113,300000;22,1114;0,265487;4562,000000;16,000000;257
19-04-2021;GFG;GGAL062021;;;120,450000;122,450000;120,000000;122,700000;120,300000;209;120,300000;34,9073;-0,124533;578,000000;159,000000;43
20-04-2021;GFG;GGAL042021;;;113,300000;113,300000;110,400000;113,500000;111,150000;836;111,000000;55,0754;-2,030009;4692,000000;130,000000;206
20-04-2021;GFG;GGAL062021;;;120,300000;119,000000;117,350000;119,000000;117,500000;98;117,500000;38,3154;-2,327515;657,000000;79,000000;24
21-04-2021;GFG;GGAL042021;;;111,000000;111,000000;109,500000;111,950000;111,950000;1084;111,700000;38,4847;0,630631;4789,000000;97,000000;217
21-04-2021;GFG;GGAL062021;;;117,500000;117,300000;116,500000;118,500000;118,300000;124;118,300000;36,0500;0,680851;743,000000;86,000000;34
22-04-2021;GFG;GGAL042021;;;111,700000;111,700000;110,000000;112,600000;110,150000;1345;110,150000;48,1365;-1,387645;4694,000000;-95,000000;307
22-04-2021;GFG;GGAL062021;;;118,300000;118,300000;117,000000;119,350000;117,000000;116;117,000000;38,8246;-1,098901;811,000000;68,000000;28
23-04-2021;GFG;GGAL042021;;;110,150000;110,000000;109,000000;111,100000;110,200000;1214;110,200000;33,3333;0,045393;4736,000000;42,000000;234
23-04-2021;GFG;GGAL062021;;;117,000000;116,300000;116,300000;117,200000;117,200000;35;117,200000;37,7451;0,170940;831,000000;20,000000;7
26-04-2021;GFG;GGAL042021;;;110,200000;110,200000;110,000000;114,450000;114,150000;3629;114,150000;-7,9869;3,584392;4155,000000;-581,000000;598
26-04-2021;GFG;GGAL062021;;;117,200000;118,500000;117,650000;120,750000;120,500000;585;120,350000;29,9815;2,687713;1160,000000;329,000000;93
27-04-2021;GFG;GGAL042021;;;114,150000;114,500000;114,400000;119,650000;119,250000;2968;119,250000;-20,3711;4,467806;3846,000000;-309,000000;604
27-04-2021;GFG;GGAL062021;;;120,350000;121,000000;121,000000;125,900000;125,900000;905;125,900000;30,7954;4,611550;1557,000000;397,000000;149
28-04-2021;GFG;GGAL042021;;;119,250000;120,000000;119,200000;124,250000;121,050000;3021;121,050000;-60,1070;1,509434;3300,000000;-546,000000;569
28-04-2021;GFG;GGAL062021;;;125,900000;127,450000;126,350000;129,950000;127,850000;1007;127,600000;29,3380;1,350278;2118,000000;561,000000;120
29-04-2021;GFG;GGAL042021;;;121,050000;120,500000;119,050000;120,800000;119,750000;1422;119,750000;168,4144;-1,073936;3039,000000;-261,000000;276
29-04-2021;GFG;GGAL062021;;;127,600000;126,200000;125,500000;126,500000;125,950000;425;125,500000;31,1147;-1,645768;2476,000000;358,000000;72
30-04-2021;GFG;GGAL042021;;;119,750000;119,750000;116,500000;119,900000;116,800000;1285;116,750000;;-2,505219;0,000000;-3039,000000;278
30-04-2021;GFG;GGAL062021;;;125,500000;126,750000;121,600000;126,750000;122,100000;806;122,100000;27,4195;-2,709163;2483,000000;7,000000;152
03-05-2021;GFG;GGAL062021;;;122,100000;122,500000;120,900000;122,950000;121,150000;988;121,150000;30,4988;-0,778051;2713,000000;230,000000;249
03-05-2021;GFG;GGAL082021;;;0,000000;128,000000;128,000000;128,000000;128,000000;4;128,000000;32,7726;0,000000;4,000000;4,000000;1
04-05-2021;GFG;GGAL062021;;;121,150000;121,150000;119,100000;121,150000;120,500000;1040;120,500000;34,7347;-0,536525;2745,000000;32,000000;274
04-05-2021;GFG;GGAL082021;;;128,000000;125,000000;125,000000;126,500000;126,500000;3;126,500000;32,7386;-1,171875;6,000000;2,000000;3
05-05-2021;GFG;GGAL062021;;;120,500000;120,500000;119,750000;123,000000;121,900000;1570;120,930000;28,5807;0,356846;2735,000000;-10,000000;366
05-05-2021;GFG;GGAL082021;;;126,500000;128,000000;128,000000;129,000000;129,000000;7;127,480000;31,0524;0,774704;13,000000;7,000000;2
06-05-2021;GFG;GGAL062021;;;120,930000;122,000000;120,100000;123,600000;123,500000;2346;123,500000;34,1848;2,125196;2636,000000;-99,000000;413
06-05-2021;GFG;GGAL082021;;;127,480000;128,000000;128,000000;129,200000;129,200000;10;129,200000;31,2099;1,349231;20,000000;7,000000;4
07-05-2021;GFG;GGAL062021;;;123,500000;122,500000;122,500000;128,050000;127,300000;3086;127,300000;19,6712;3,076923;3048,000000;412,000000;558
07-05-2021;GFG;GGAL082021;;;129,200000;128,500000;128,500000;133,000000;133,000000;6;133,450000;24,8010;3,289474;25,000000;5,000000;2
10-05-2021;GFG;GGAL062021;;;127,300000;128,950000;126,000000;130,500000;127,100000;2252;127,350000;16,0893;0,039277;3517,000000;469,000000;463
10-05-2021;GFG;GGAL082021;;;133,450000;135,500000;133,750000;135,500000;135,000000;29;134,550000;25,9341;0,824279;30,000000;5,000000;8
11-05-2021;GFG;GGAL062021;;;127,350000;126,850000;124,600000;127,250000;127,000000;1823;126,800000;24,0855;-0,431881;3969,000000;452,000000;341
11-05-2021;GFG;GGAL082021;;;134,550000;133,000000;133,000000;133,000000;133,000000;1;134,000000;29,8680;-0,408770;30,000000;0,000000;1
12-05-2021;GFG;GGAL062021;;;126,800000;126,200000;124,800000;126,650000;125,550000;937;125,550000;33,4786;-0,985804;3949,000000;-20,000000;205
12-05-2021;GFG;GGAL082021;;;134,000000;132,000000;132,000000;132,000000;132,000000;1;132,000000;32,4313;-1,492537;30,000000;0,000000;1
13-05-2021;GFG;GGAL062021;;;125,550000;126,500000;126,500000;128,800000;128,800000;1539;128,800000;20,6174;2,588610;4116,000000;167,000000;339
14-05-2021;GFG;GGAL062021;;;128,800000;131,000000;131,000000;133,850000;133,700000;3616;133,500000;15,4251;3,649068;4140,000000;24,000000;602
14-05-2021;GFG;GGAL082021;;;135,250000;140,200000;140,200000;141,000000;141,000000;6;140,700000;25,0699;4,029575;25,000000;-5,000000;2
17-05-2021;GFG;GGAL062021;;;133,500000;133,500000;131,500000;139,150000;138,400000;3300;138,400000;13,0901;3,670412;4393,000000;253,000000;615
17-05-2021;GFG;GGAL082021;;;140,700000;142,000000;142,000000;144,500000;144,500000;15;144,500000;20,8499;2,700782;22,000000;-3,000000;4
18-05-2021;GFG;GGAL062021;;;138,400000;135,900000;135,900000;139,900000;137,550000;2198;136,950000;12,2610;-1,047688;4625,000000;232,000000;425
18-05-2021;GFG;GGAL082021;;;144,500000;144,500000;143,500000;145,950000;145,950000;12;144,950000;25,6208;0,311419;34,000000;12,000000;4
19-05-2021;GFG;GGAL062021;;;136,950000;136,000000;133,050000;138,300000;136,050000;2090;136,050000;7,0838;-0,657174;4870,000000;245,000000;402
19-05-2021;GFG;GGAL082021;;;144,950000;145,500000;145,500000;145,500000;145,500000;5;145,500000;27,4372;0,379441;29,000000;-5,000000;1
20-05-2021;GFG;GGAL062021;;;136,050000;139,000000;136,200000;141,850000;141,800000;2922;141,800000;15,6519;4,226387;4594,000000;-276,000000;551
20-05-2021;GFG;GGAL082021;;;145,500000;147,500000;146,750000;147,500000;146,750000;20;147,800000;21,4885;1,580756;24,000000;-5,000000;3
21-05-2021;GFG;GGAL062021;;;141,800000;141,800000;136,200000;142,850000;136,500000;1903;136,950000;12,1532;-3,420310;4805,000000;211,000000;441
21-05-2021;GFG;GGAL082021;;;147,800000;145,000000;145,000000;145,050000;145,000000;7;143,000000;20,7848;-3,247632;25,000000;1,000000;5
26-05-2021;GFG;GGAL062021;;;136,950000;135,500000;135,000000;140,400000;140,150000;2076;140,450000;27,0427;2,555677;4685,000000;-120,000000;429
26-05-2021;GFG;GGAL082021;;;143,000000;145,700000;145,700000;145,700000;145,700000;1;146,450000;26,2495;2,412587;25,000000;0,000000;1
27-05-2021;GFG;GGAL062021;;;140,450000;139,000000;139,000000;143,100000;142,500000;1979;142,500000;24,6611;1,459594;4887,000000;202,000000;470
27-05-2021;GFG;GGAL082021;;;146,450000;146,550000;146,550000;148,750000;148,500000;26;148,500000;25,1107;1,399795;29,000000;4,000000;9
28-05-2021;GFG;GGAL062021;;;142,500000;143,200000;143,200000;147,000000;147,000000;2694;147,000000;12,1712;3,157895;5021,000000;134,000000;557
28-05-2021;GFG;GGAL082021;;;148,500000;151,600000;151,600000;151,850000;151,600000;3;153,100000;20,3468;3,097643;28,000000;-1,000000;3
31-05-2021;GFG;GGAL062021;;;147,000000;147,000000;146,100000;148,000000;146,750000;1471;146,750000;13,4114;-0,170068;0,000000;-5021,000000;251
31-05-2021;GFG;GGAL082021;;;153,100000;152,500000;152,500000;152,500000;152,500000;3;152,850000;21,0464;-0,163292;0,000000;-28,000000;1
01-06-2021;GFG;GGAL062021;;;146,750000;149,950000;148,000000;152,200000;149,900000;3738;149,800000;-5,8540;2,078365;4824,000000;4824,000000;672
01-06-2021;GFG;GGAL082021;;;152,850000;154,000000;154,000000;155,500000;154,350000;22;155,900000;14,3916;1,995420;40,000000;40,000000;7
02-06-2021;GFG;GGAL062021;;;149,800000;149,300000;149,300000;152,750000;152,000000;3889;152,000000;9,5025;1,468625;5354,000000;530,000000;643
02-06-2021;GFG;GGAL082021;;;155,900000;157,000000;155,750000;157,600000;155,750000;15;157,750000;18,4099;1,186658;40,000000;0,000000;9
03-06-2021;GFG;GGAL062021;;;152,000000;154,900000;149,750000;157,850000;157,250000;3839;157,250000;2,1526;3,453947;4860,000000;-494,000000;638
03-06-2021;GFG;GGAL082021;;;157,750000;156,500000;156,500000;162,750000;162,750000;53;162,750000;15,0200;3,169572;60,000000;20,000000;17
04-06-2021;GFG;GGAL062021;;;157,250000;157,000000;155,800000;165,450000;165,100000;4584;165,100000;2,1290;4,992051;4279,000000;-581,000000;819
04-06-2021;GFG;GGAL082021;;;162,750000;166,000000;166,000000;171,000000;171,000000;112;171,000000;15,4738;5,069124;160,000000;100,000000;19
07-06-2021;GFG;GGAL062021;;;165,100000;168,000000;167,000000;172,600000;169,450000;3304;169,450000;3,2847;2,634767;4566,000000;287,000000;701
07-06-2021;GFG;GGAL082021;;;171,000000;176,000000;174,000000;177,000000;174,000000;55;174,500000;13,7127;2,046784;181,000000;21,000000;16
08-06-2021;GFG;GGAL062021;;;169,450000;170,500000;162,000000;170,800000;163,700000;2505;163,700000;21,5600;-3,393331;4174,000000;-392,000000;574
08-06-2021;GFG;GGAL082021;;;174,500000;171,500000;167,500000;171,800000;168,500000;147;168,500000;18,5533;-3,438395;279,000000;98,000000;49
09-06-2021;GFG;GGAL062021;;;163,700000;164,200000;161,800000;172,700000;169,800000;3585;169,800000;8,7445;3,726329;4226,000000;52,000000;727
09-06-2021;GFG;GGAL082021;;;168,500000;168,000000;168,000000;178,000000;174,400000;268;174,400000;14,1858;3,501484;431,000000;152,000000;68
10-06-2021;GFG;GGAL062021;;;169,800000;169,200000;168,900000;175,800000;171,600000;2480;171,600000;10,6975;1,060071;4195,000000;-31,000000;581
10-06-2021;GFG;GGAL082021;;;174,400000;179,900000;174,000000;180,000000;175,500000;82;175,500000;12,7849;0,630734;479,000000;48,000000;24
11-06-2021;GFG;GGAL062021;;;171,600000;172,500000;165,000000;172,500000;165,650000;2382;165,400000;30,6802;-3,613054;4099,000000;-96,000000;540
11-06-2021;GFG;GGAL082021;;;175,500000;171,200000;170,900000;171,350000;170,950000;16;171,000000;22,6969;-2,564103;485,000000;6,000000;7
14-06-2021;GFG;GGAL062021;;;165,400000;164,100000;164,100000;169,500000;165,950000;1525;165,900000;17,3189;0,302297;4149,000000;50,000000;357
14-06-2021;GFG;GGAL082021;;;171,000000;173,000000;169,500000;174,000000;171,500000;27;171,500000;19,4683;0,292398;496,000000;11,000000;15
15-06-2021;GFG;GGAL062021;;;165,900000;166,200000;161,500000;166,600000;166,300000;1713;166,300000;19,1717;0,241109;4254,000000;105,000000;462
15-06-2021;GFG;GGAL082021;;;171,500000;167,000000;166,000000;171,800000;171,500000;140;171,500000;18,6738;0,000000;546,000000;50,000000;50
16-06-2021;GFG;GGAL062021;;;166,300000;167,000000;166,600000;170,350000;170,000000;3413;170,000000;18,5342;2,224895;3425,000000;-829,000000;836
16-06-2021;GFG;GGAL082021;;;171,500000;172,900000;171,500000;173,650000;172,800000;299;172,800000;11,3806;0,758017;738,000000;192,000000;49
17-06-2021;GFG;GGAL062021;;;170,000000;169,900000;166,350000;171,000000;167,000000;1756;167,000000;19,4685;-1,764706;3434,000000;9,000000;379
17-06-2021;GFG;GGAL082021;;;172,800000;173,300000;171,000000;173,300000;171,000000;59;171,000000;15,1120;-1,041667;772,000000;34,000000;24
18-06-2021;GFG;GGAL062021;;;167,000000;165,100000;161,900000;165,400000;163,500000;1584;163,500000;34,8103;-2,095808;3373,000000;-61,000000;419
18-06-2021;GFG;GGAL082021;;;171,000000;168,000000;164,300000;170,600000;168,250000;78;168,250000;20,1386;-1,608187;741,000000;-31,000000;35
22-06-2021;GFG;GGAL062021;;;163,500000;159,000000;158,000000;169,300000;167,000000;1995;167,000000;51,1088;2,140673;3322,000000;-51,000000;529
22-06-2021;GFG;GGAL082021;;;168,250000;163,000000;163,000000;177,000000;174,000000;481;174,000000;27,9421;3,417533;831,000000;90,000000;107
23-06-2021;GFG;GGAL062021;;;167,000000;172,000000;163,650000;172,100000;163,650000;2229;163,650000;19,1878;-2,005988;3068,000000;-254,000000;465
23-06-2021;GFG;GGAL082021;;;174,000000;177,000000;171,000000;179,000000;173,500000;310;171,150000;26,2789;-1,637931;948,000000;117,000000;62
24-06-2021;GFG;GGAL062021;;;163,650000;165,000000;162,900000;165,650000;163,700000;1120;163,700000;44,9231;0,030553;3118,000000;50,000000;257
24-06-2021;GFG;GGAL082021;;;171,150000;174,000000;170,250000;174,000000;171,200000;111;171,200000;28,7376;0,029214;952,000000;4,000000;39
25-06-2021;GFG;GGAL062021;;;163,700000;156,300000;155,300000;158,550000;156,650000;1630;156,600000;51,6399;-4,337202;3274,000000;156,000000;435
25-06-2021;GFG;GGAL082021;;;171,200000;165,000000;160,400000;167,000000;165,000000;469;164,600000;31,8808;-3,855140;1052,000000;100,000000;94
28-06-2021;GFG;GGAL062021;;;156,600000;158,500000;154,500000;160,050000;156,000000;1699;156,000000;243,0172;-0,383142;2919,000000;-355,000000;356
28-06-2021;GFG;GGAL082021;;;164,600000;163,500000;162,500000;164,250000;164,000000;648;164,000000;37,2305;-0,364520;1201,000000;149,000000;97
29-06-2021;GFG;GGAL062021;;;156,000000;156,000000;149,550000;156,000000;149,800000;2321;149,800000;307,1356;-3,974359;3034,000000;115,000000;456
29-06-2021;GFG;GGAL082021;;;164,000000;162,500000;157,000000;162,500000;157,100000;789;157,100000;33,3462;-4,207317;1345,000000;144,000000;163
30-06-2021;GFG;GGAL062021;;;149,800000;149,000000;145,850000;150,150000;146,850000;2075;146,600000;;-2,136182;0,000000;-3034,000000;366
30-06-2021;GFG;GGAL082021;;;157,100000;157,000000;153,750000;158,400000;155,100000;1201;155,100000;34,1339;-1,273074;1848,000000;503,000000;213
01-07-2021;GFG;GGAL082021;;;155,100000;155,200000;151,350000;156,550000;153,400000;1100;153,400000;34,6637;-1,096067;1995,000000;1995,000000;297
01-07-2021;GFG;GGAL102021;;;0,000000;161,400000;159,000000;162,000000;159,000000;6;159,050000;29,4727;0,000000;3,000000;3,000000;6
02-07-2021;GFG;GGAL082021;;;153,400000;154,950000;152,050000;156,250000;155,500000;1213;155,500000;36,4917;1,368970;2324,000000;329,000000;307
05-07-2021;GFG;GGAL082021;;;155,500000;156,200000;156,200000;158,000000;157,400000;577;157,400000;29,3583;1,221865;2248,000000;-76,000000;137
05-07-2021;GFG;GGAL102021;;;162,000000;166,000000;166,000000;166,000000;166,000000;2;166,000000;32,4063;2,469136;5,000000;2,000000;1
06-07-2021;GFG;GGAL082021;;;157,400000;156,600000;152,150000;156,600000;153,350000;1021;153,350000;38,0096;-2,573062;2588,000000;340,000000;255
06-07-2021;GFG;GGAL102021;;;166,000000;163,000000;160,350000;163,000000;160,350000;7;160,350000;33,8419;-3,403614;6,000000;1,000000;5
07-07-2021;GFG;GGAL082021;;;153,350000;153,300000;151,650000;154,500000;154,000000;1782;154,000000;37,3239;0,423867;3102,000000;514,000000;309
07-07-2021;GFG;GGAL102021;;;160,350000;162,600000;162,000000;162,600000;162,000000;14;162,000000;35,5750;1,028999;15,000000;9,000000;3
08-07-2021;GFG;GGAL082021;;;154,000000;151,000000;149,600000;152,600000;150,950000;1602;150,950000;40,8357;-1,980519;3192,000000;90,000000;221
